episode,epsilon,reward_sum,reward_mean,violation_sum,risk_sum,energy_mean,admission_mean,slew_mean,overshoot_sum,q_max,q_mean
731,0.07887,-120.38256,-1.00319,0.0,0.0,1.08029,0.94758,0.12341,1.9381,0.0,-11.53366
732,0.0784,-72.26435,-0.6022,0.0,0.0,1.04578,0.95367,0.09994,1.66616,0.0,-11.49236
733,0.07793,-98.71659,-0.82264,0.0,0.0,1.06928,0.95317,0.10912,1.06413,0.0,-11.47762
734,0.07747,-76.64797,-0.63873,0.0,0.0,1.05233,0.95442,0.09845,0.97985,0.0,-11.42329
735,0.077,-117.16446,-0.97637,0.0,0.0,1.04594,0.9525,0.11704,3.81253,0.0,-11.37441
736,0.07653,-155.39382,-1.29495,0.0,0.0,1.03913,0.95567,0.10989,2.61843,0.0,-11.38129
737,0.07607,-88.95035,-0.74125,0.0,0.0,1.05502,0.95775,0.09973,1.16185,0.0,-11.34734
738,0.0756,-103.38492,-0.86154,0.0,0.0,1.06994,0.94217,0.13099,0.34617,0.0,-11.27472
739,0.07513,-122.16565,-1.01805,0.0,0.0,1.05172,0.95067,0.10807,1.40947,0.0,-11.24306
740,0.07467,-68.80017,-0.57333,0.0,0.0,1.05371,0.95067,0.12233,1.61803,0.0,-11.20912
741,0.0742,-142.81192,-1.1901,0.0,0.0,1.05369,0.94583,0.11759,0.41113,0.0,-11.18823
742,0.07373,-66.99775,-0.55831,0.0,0.0,1.04372,0.95292,0.11705,1.68617,0.0,-11.15069
743,0.07327,-88.74022,-0.7395,0.0,0.0,1.02771,0.95575,0.10642,0.73256,0.0,-11.1239
744,0.0728,-85.70674,-0.71422,0.0,0.0,1.08571,0.94867,0.11397,2.2334,0.0,-11.07347
745,0.07233,-1033.19726,-8.60998,0.0,0.0,1.24657,0.91842,0.15379,2.75289,0.0,-11.38837
746,0.07187,-224.62474,-1.87187,0.0,0.0,1.06693,0.958,0.088,5.03544,0.0,-11.39895
747,0.0714,-207.51402,-1.72928,0.0,0.03514,1.05822,0.95133,0.11717,9.0829,0.0,-11.41034
748,0.07093,-167.4424,-1.39535,0.0,0.09113,1.02798,0.94083,0.10223,8.83448,0.0,-11.38264
749,0.07047,-57.8112,-0.48176,0.0,0.0,1.00953,0.93408,0.09946,0.87021,0.0,-11.33206
750,0.07,-61.55757,-0.51298,0.0,0.0,1.03673,0.93683,0.10589,1.01243,0.0,-11.27833
751,0.06953,-62.37004,-0.51975,0.0,0.0,1.04169,0.93142,0.10333,0.73777,0.0,-11.2334
752,0.06907,-67.91169,-0.56593,0.0,0.0,1.01969,0.937,0.0901,1.84876,0.0,-11.19748
753,0.0686,-43.05878,-0.35882,0.0,0.0,1.021,0.93492,0.10748,0.04695,0.0,-11.15655
754,0.06813,-56.67656,-0.4723,0.0,0.0,1.01776,0.92975,0.10099,0.76456,0.0,-11.08761
755,0.06767,-60.02434,-0.5002,0.0,0.0,0.99797,0.93775,0.09658,0.82999,0.0,-11.03459
756,0.0672,-87.89265,-0.73244,0.0,0.02399,1.04369,0.94408,0.10391,3.14245,0.0,-10.9938
757,0.06673,-62.09289,-0.51744,0.0,0.0,0.98194,0.95042,0.09117,0.33166,0.0,-10.96515
758,0.06627,-55.18125,-0.45984,0.0,0.0,1.00744,0.94317,0.09749,0.97596,0.0,-10.94333
759,0.0658,-89.22019,-0.7435,0.0,0.0,1.02906,0.93817,0.09573,1.10997,0.0,-10.90546
760,0.06533,-56.01865,-0.46682,0.0,0.0,1.00842,0.94117,0.10333,0.59487,0.0,-10.86148
761,0.06487,-55.6919,-0.4641,0.0,0.0,1.01257,0.93375,0.10151,0.81413,0.0,-10.83087
762,0.0644,-70.04138,-0.58368,0.0,0.0,1.02045,0.94225,0.09419,1.22741,0.0,-10.80706
763,0.06393,-223.16644,-1.85972,0.0,0.8532,1.06268,0.94625,0.10398,12.57647,0.0,-10.83195
764,0.06347,-90.37547,-0.75313,0.0,0.0,1.01486,0.93858,0.09446,1.06661,0.0,-10.8186
765,0.063,-65.33526,-0.54446,0.0,0.0,1.04114,0.932,0.11102,1.09893,0.0,-10.77061
766,0.06253,-50.82417,-0.42353,0.0,0.0,1.01676,0.93208,0.1185,0.27288,0.0,-10.7384
767,0.06207,-74.15555,-0.61796,0.0,0.0,1.02091,0.93475,0.10038,0.68307,0.0,-10.71279
768,0.0616,-63.2043,-0.5267,0.0,0.0,1.03052,0.92525,0.11673,0.45565,0.0,-10.69264
769,0.06113,-60.48786,-0.50407,0.0,0.0,1.00898,0.9385,0.10558,1.03935,0.0,-10.68117
770,0.06067,-95.46029,-0.7955,0.0,0.0,1.00146,0.93225,0.11096,0.68649,0.0,-10.65608
771,0.0602,-62.34606,-0.51955,0.0,0.0,1.01345,0.93858,0.09819,0.61824,0.0,-10.61025
772,0.05973,-51.14823,-0.42624,0.0,0.0,1.00369,0.94283,0.09745,0.75929,0.0,-10.59609
773,0.05927,-56.27494,-0.46896,0.0,0.0,1.01281,0.93108,0.11665,0.17914,0.0,-10.5681
774,0.0588,-104.41812,-0.87015,0.0,0.0,1.00754,0.93958,0.09302,4.11931,0.0,-10.56033
775,0.05833,-82.36755,-0.6864,0.0,0.0,1.04632,0.93792,0.1111,2.61919,0.0,-10.53723
776,0.05787,-52.05127,-0.43376,0.0,0.0,1.02908,0.92575,0.11052,0.17031,0.0,-10.50151
777,0.0574,-73.44696,-0.61206,0.0,0.0,1.03104,0.93475,0.1028,1.71181,0.0,-10.48799
778,0.05693,-56.84479,-0.47371,0.0,0.0,1.01034,0.93558,0.10525,0.7068,0.0,-10.46734
779,0.05647,-51.36281,-0.42802,0.0,0.0,1.02685,0.93625,0.10911,0.23863,0.0,-10.43396
780,0.056,-52.2797,-0.43566,0.0,0.0,1.0204,0.93883,0.11077,0.77396,0.0,-10.42098
781,0.05553,-69.93529,-0.58279,0.0,0.0,0.997,0.93983,0.10268,0.45701,0.0,-10.40283
782,0.05507,-180.61745,-1.50515,0.0,0.0,1.04387,0.95067,0.08775,0.16253,0.0,-10.43015
783,0.0546,-982.66921,-8.18891,0.0,0.0,1.28786,0.90992,0.14894,0.0,0.0,-10.74624
784,0.05413,-846.32295,-7.05269,0.0,0.0,1.32213,0.91242,0.13714,0.0142,0.0,-11.00209
785,0.05367,-71.88246,-0.59902,0.0,0.0,1.00962,0.94525,0.09709,1.31217,0.0,-10.96185
786,0.0532,-69.55769,-0.57965,0.0,0.0,0.99624,0.93408,0.10247,0.39484,0.0,-10.93126
787,0.05273,-49.21568,-0.41013,0.0,0.0,1.0097,0.93442,0.10212,0.56804,0.0,-10.88659
788,0.05227,-65.02918,-0.54191,0.0,0.0,1.01635,0.94033,0.09734,1.15654,0.0,-10.86136
789,0.0518,-51.49656,-0.42914,0.0,0.0,1.00134,0.93983,0.0985,0.29941,0.0,-10.83201
790,0.05133,-44.60769,-0.37173,0.0,0.0,1.01091,0.93408,0.11159,0.07709,0.0,-10.78859
791,0.05087,-62.38305,-0.51986,0.0,0.0,1.02232,0.93667,0.10304,0.9347,0.0,-10.77544
792,0.0504,-68.27684,-0.56897,0.0,0.0,1.00437,0.93933,0.09808,1.07128,0.0,-10.76245
793,0.04993,-41.65946,-0.34716,0.0,0.0,1.0109,0.93708,0.11107,0.07692,0.0,-10.71863
794,0.04947,-48.31647,-0.40264,0.0,0.0,1.00765,0.93575,0.10996,0.37606,0.0,-10.70409
795,0.049,-76.06628,-0.63389,0.0,0.0,1.03227,0.93183,0.096,1.45657,0.0,-10.69187
796,0.04853,-49.22398,-0.4102,0.0,0.0,1.01223,0.93033,0.10223,0.53943,0.0,-10.67072
797,0.04807,-67.07456,-0.55895,0.0,0.0,1.01224,0.935,0.09803,1.52423,0.0,-10.66132
798,0.0476,-56.951,-0.47459,0.0,0.0,1.03084,0.93642,0.10426,0.86538,0.0,-10.60131
799,0.04713,-76.52045,-0.63767,0.0,0.0,1.02748,0.93625,0.09701,1.67748,0.0,-10.58333
800,0.04667,-57.38876,-0.47824,0.0,0.0,1.00721,0.93917,0.09753,1.23511,0.0,-10.55495
801,0.0462,-65.84478,-0.54871,0.0,0.0,1.00121,0.93525,0.10081,0.69898,0.0,-10.52581
802,0.04573,-76.65648,-0.6388,0.0,0.0,1.01584,0.93933,0.10269,0.67539,0.0,-10.51403
803,0.04527,-65.9929,-0.54994,0.0,0.0,1.00036,0.94458,0.09591,0.968,0.0,-10.50702
804,0.0448,-53.37638,-0.4448,0.0,0.0,1.02488,0.92717,0.10451,0.3767,0.0,-10.49121
805,0.04433,-47.29557,-0.39413,0.0,0.0,1.03294,0.93367,0.11048,0.19684,0.0,-10.47046
806,0.04387,-65.19418,-0.54328,0.0,0.0,0.99833,0.94117,0.08659,1.36668,0.0,-10.44677
807,0.0434,-52.5729,-0.43811,0.0,0.0,1.01711,0.9325,0.10323,0.65282,0.0,-10.4342
808,0.04293,-54.61232,-0.4551,0.0,0.0,1.01941,0.93917,0.10779,1.07819,0.0,-10.40883
809,0.04247,-61.51309,-0.51261,0.0,0.0,1.01422,0.94033,0.10531,1.14603,0.0,-10.38233
810,0.042,-54.72438,-0.45604,0.0,0.0,1.01866,0.94583,0.09186,1.1055,0.0,-10.36709
811,0.04153,-71.91569,-0.5993,0.0,0.0,1.03923,0.93475,0.09946,1.902,0.0,-10.37088
812,0.04107,-48.46644,-0.40389,0.0,0.0,1.01834,0.93875,0.11422,0.30422,0.0,-10.35289
813,0.0406,-102.0483,-0.8504,0.0,0.0,0.99693,0.93408,0.095,1.28907,0.0,-10.35997
814,0.04013,-49.23256,-0.41027,0.0,0.0,1.00788,0.93142,0.10439,0.32503,0.0,-10.34764
815,0.03967,-73.05659,-0.6088,0.0,0.0,1.02157,0.93383,0.10354,0.58856,0.0,-10.33872
816,0.0392,-59.29853,-0.49415,0.0,0.0,1.01718,0.94158,0.10407,0.82316,0.0,-10.32626
817,0.03873,-65.80718,-0.54839,0.0,0.0,1.02957,0.93308,0.11246,0.81788,0.0,-10.31923
818,0.03827,-63.60738,-0.53006,0.0,0.0,1.00997,0.94392,0.09754,1.75287,0.0,-10.30325
819,0.0378,-62.08851,-0.5174,0.0,0.0,1.01425,0.93558,0.10347,1.65288,0.0,-10.29319
820,0.03733,-45.55028,-0.37959,0.0,0.0,1.00855,0.93475,0.1022,0.1082,0.0,-10.27619
821,0.03687,-58.95492,-0.49129,0.0,0.0,1.02675,0.94033,0.0969,0.62958,0.0,-10.26657
822,0.0364,-68.3914,-0.56993,0.0,0.0,1.00589,0.94017,0.10691,0.19543,0.0,-10.25665
823,0.03593,-54.49852,-0.45415,0.0,0.0,1.0275,0.9275,0.10911,0.42033,0.0,-10.23967
824,0.03547,-62.54901,-0.52124,0.0,0.0,1.00847,0.94367,0.09649,0.78057,0.0,-10.21734
825,0.035,-969.49525,-8.07913,0.0,0.0,1.25727,0.90717,0.15514,0.0,0.0,-10.53861
826,0.03453,-1112.86061,-9.27384,0.0,0.0,1.36846,0.91175,0.15269,0.00641,0.0,-10.89381
827,0.03407,-1156.59086,-9.63826,0.0,0.0,1.38026,0.91275,0.1601,0.0,0.0,-11.23721
828,0.0336,-994.82712,-8.29023,0.0,0.0,1.27881,0.9195,0.14566,0.00619,0.0,-11.51657
829,0.03313,-929.68627,-7.74739,0.0,0.0,1.26405,0.92758,0.14583,0.05267,0.0,-11.74022
830,0.03267,-820.91733,-6.84098,0.0,0.0,1.31672,0.92383,0.11984,0.00624,0.0,-11.95486
831,0.0322,-1281.15828,-10.67632,0.0,0.0,1.45074,0.90633,0.16142,0.0,0.0,-12.28524
832,0.03173,-555.74854,-4.63124,0.0,0.0,1.14687,0.96433,0.09527,0.74616,0.0,-12.37906
833,0.03127,-155.01044,-1.29175,0.0,0.05428,1.02456,0.96075,0.09606,7.77285,0.0,-12.36628
834,0.0308,-219.93634,-1.8328,0.0,0.42011,1.05375,0.959,0.09759,13.34538,0.0,-12.38789
835,0.03033,-279.12072,-2.32601,0.0,0.03509,1.06518,0.95142,0.08808,9.97557,0.0,-12.416
836,0.02987,-159.83337,-1.33194,0.0,0.0,1.03994,0.94317,0.12234,6.98061,0.0,-12.31707
837,0.0294,-169.77652,-1.4148,0.0,0.07682,1.03041,0.96583,0.12342,10.60981,0.0,-12.28775
838,0.02893,-128.31492,-1.06929,0.0,0.0,1.0236,0.947,0.095,6.811,0.0,-12.2599
839,0.02847,-169.26646,-1.41055,0.0,0.0,1.03801,0.93733,0.10276,1.98953,0.0,-12.25542
840,0.028,-71.59473,-0.59662,0.0,0.0,1.02602,0.94458,0.1049,1.65681,0.0,-12.19554
841,0.02753,-93.31905,-0.77766,0.0,0.0,1.0227,0.93975,0.09852,0.48309,0.0,-12.13417
842,0.02707,-70.75908,-0.58966,0.0,0.0,1.04145,0.93567,0.11521,1.6115,0.0,-12.10939
843,0.0266,-55.96325,-0.46636,0.0,0.0,1.02134,0.93875,0.11247,0.48814,0.0,-12.09765
844,0.02613,-57.72036,-0.481,0.0,0.0,1.04486,0.93325,0.11101,0.71241,0.0,-12.07727
845,0.02567,-63.67858,-0.53065,0.0,0.0,1.01869,0.94583,0.09801,1.74164,0.0,-12.04144
846,0.0252,-72.11316,-0.60094,0.0,0.0,1.01141,0.9445,0.09139,0.58711,0.0,-12.01508
847,0.025,-54.54097,-0.45451,0.0,0.0,1.04821,0.93867,0.10857,0.68291,0.0,-11.98208
848,0.025,-54.23423,-0.45195,0.0,0.0,1.0328,0.94533,0.10376,0.61126,0.0,-11.95685
849,0.025,-143.75567,-1.19796,0.0,0.0,1.03007,0.94242,0.10742,0.14334,0.0,-11.95234
850,0.025,-66.51038,-0.55425,0.0,0.0,1.04425,0.93783,0.10741,1.2325,0.0,-11.9125
851,0.025,-68.11472,-0.56762,0.0,0.0,1.02041,0.93442,0.10863,1.08235,0.0,-11.86263
852,0.025,-70.72161,-0.58935,0.0,0.0,1.02796,0.94483,0.10062,1.95204,0.0,-11.82067
853,0.025,-53.51734,-0.44598,0.0,0.0,1.0349,0.93925,0.10523,0.52547,0.0,-11.79817
854,0.025,-50.75778,-0.42298,0.0,0.0,1.0034,0.948,0.09116,0.30132,0.0,-11.78974
855,0.025,-51.68787,-0.43073,0.0,0.0,1.04099,0.92925,0.12415,0.13741,0.0,-11.76566
856,0.025,-60.2805,-0.50234,0.0,0.0,1.0333,0.9475,0.10601,1.26048,0.0,-11.71517
857,0.025,-52.27882,-0.43566,0.0,0.0,1.04024,0.92958,0.11344,0.06615,0.0,-11.66616
858,0.025,-69.27789,-0.57732,0.0,0.0,1.02069,0.94533,0.09669,1.74806,0.0,-11.62341
859,0.025,-86.91624,-0.7243,0.0,0.0,1.02036,0.94292,0.09783,1.18921,0.0,-11.62263
860,0.025,-75.1837,-0.62653,0.0,0.0,1.00805,0.94217,0.08578,1.38983,0.0,-11.59868
861,0.025,-90.8159,-0.7568,0.0,0.0,1.03214,0.935,0.09606,1.54814,0.0,-11.58294
862,0.025,-77.79651,-0.6483,0.0,0.0,1.03401,0.93675,0.09683,1.54282,0.0,-11.5753
863,0.025,-45.43078,-0.37859,0.0,0.0,1.01577,0.94517,0.0957,0.11951,0.0,-11.51133
864,0.025,-50.27837,-0.41899,0.0,0.0,1.02554,0.94133,0.10894,0.38222,0.0,-11.43588
865,0.025,-67.42413,-0.56187,0.0,0.0,1.03119,0.94058,0.10418,0.32007,0.0,-11.41095
866,0.025,-84.45003,-0.70375,0.0,0.0,1.0203,0.94342,0.08626,1.91398,0.0,-11.39418
867,0.025,-76.60418,-0.63837,0.0,0.0,1.02727,0.94292,0.09697,2.06359,0.0,-11.38271
868,0.025,-91.90291,-0.76586,0.0,0.0,1.03804,0.94208,0.09585,1.78238,0.0,-11.33925
869,0.025,-78.85539,-0.65713,0.0,0.0,1.01678,0.94317,0.09825,0.93695,0.0,-11.33988
870,0.025,-70.91448,-0.59095,0.0,0.0,1.0364,0.93092,0.11131,1.10091,0.0,-11.33043
871,0.025,-51.40216,-0.42835,0.0,0.0,1.02339,0.93742,0.09719,0.63303,0.0,-11.29798
872,0.025,-74.94168,-0.62451,0.0,0.0,1.02345,0.94325,0.10455,1.89261,0.0,-11.28041
873,0.025,-79.9374,-0.66614,0.0,0.0,1.02063,0.93767,0.09321,1.71238,0.0,-11.27028
874,0.025,-49.67373,-0.41395,0.0,0.0,1.02297,0.94617,0.09831,0.39142,0.0,-11.21976
875,0.025,-62.65273,-0.52211,0.0,0.0,1.03533,0.94108,0.09771,1.14036,0.0,-11.20517
876,0.025,-77.36614,-0.64472,0.0,0.0,1.01825,0.93558,0.10646,1.03294,0.0,-11.20027
877,0.025,-78.14714,-0.65123,0.0,0.0,1.03827,0.93842,0.11103,1.92234,0.0,-11.18239
878,0.025,-75.21671,-0.62681,0.0,0.0,1.03492,0.93475,0.10677,0.59037,0.0,-11.16428
879,0.025,-72.98041,-0.60817,0.0,0.0,1.01358,0.952,0.08914,1.33325,0.0,-11.14407
880,0.025,-72.29016,-0.60242,0.0,0.0,0.99626,0.95,0.08987,0.74545,0.0,-11.14207
881,0.025,-70.7004,-0.58917,0.0,0.0,1.02237,0.94417,0.08444,1.03187,0.0,-11.11074
882,0.025,-70.9154,-0.59096,0.0,0.0,1.04499,0.93658,0.10614,1.60054,0.0,-11.09944
883,0.025,-58.9025,-0.49085,0.0,0.0,1.02804,0.942,0.10669,0.99194,0.0,-11.08678
884,0.025,-72.53236,-0.60444,0.0,0.0,1.0254,0.94058,0.10274,1.8314,0.0,-11.06666
885,0.025,-78.79557,-0.65663,0.0,0.0,1.02322,0.94125,0.09287,2.08919,0.0,-11.07072
886,0.025,-51.11601,-0.42597,0.0,0.0,1.02807,0.94483,0.10294,0.53243,0.0,-11.02693
887,0.025,-60.47071,-0.50392,0.0,0.0,1.02472,0.93825,0.10216,0.47912,0.0,-11.00127
888,0.025,-50.61557,-0.4218,0.0,0.0,1.03344,0.934,0.11198,0.27238,0.0,-10.99128
889,0.025,-97.05254,-0.80877,0.0,0.0,1.03013,0.94242,0.09573,3.61863,0.0,-10.97116
890,0.025,-56.41218,-0.4701,0.0,0.0,1.00773,0.95083,0.09404,0.90362,0.0,-10.93903
891,0.025,-70.15572,-0.58463,0.0,0.0,1.04426,0.93858,0.11808,1.73758,0.0,-10.91291
892,0.025,-113.63457,-0.94695,0.0,0.0,1.00806,0.94358,0.10499,0.61578,0.0,-10.91874
893,0.025,-78.10135,-0.65084,0.0,0.0,1.03961,0.93983,0.09923,1.95775,0.0,-10.91428
894,0.025,-60.59437,-0.50495,0.0,0.0,1.01293,0.9465,0.09817,1.12984,0.0,-10.90949
895,0.025,-126.44615,-1.05372,0.0,0.0,1.03346,0.94342,0.09509,1.22529,0.0,-10.91686
896,0.025,-53.39862,-0.44499,0.0,0.0,1.03527,0.934,0.11132,0.47656,0.0,-10.89281
897,0.025,-91.12439,-0.75937,0.0,0.0,1.02913,0.93908,0.09721,1.91648,0.0,-10.87944
898,0.025,-62.33719,-0.51948,0.0,0.0,1.03987,0.94158,0.10338,1.53228,0.0,-10.86182
899,0.025,-119.19589,-0.9933,0.0,0.0,1.0346,0.94375,0.09964,2.57376,0.0,-10.86023
900,0.025,-60.34872,-0.50291,0.0,0.0,1.03294,0.93758,0.09135,1.45054,0.0,-10.84455
